run	bioproject	genotype_clean	organism_sra	species_group	divergence_tier	tissue	instrument	lib_type	qc_flags	qc_pass	percent_mapped	num_mapped	genes_detected_gt0	genes_detected_ge1	tx_detected_gt0	pct_decoy	reads_raw	fastqc_raw_avg_read_length
SRR10485031	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	80.25025396156383	26629579	127287	76485	160145	7.2647	66520184	148.9556
SRR10485046	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	80.68063652190088	32237783	132711	76645	167497	7.1699	80072594	148.7781
SRR10485045	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	70.47599472308671	24056522	128839	75997	160786	13.6945	68456264	148.9683
SRR10485038	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	71.45194604199517	21711707	120187	70363	148119	12.382	60905852	148.4992
SRR10485037	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	73.465128550301	23834335	122152	71228	151762	11.5062	65042710	148.9111
SRR10485044	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	74.99123922849226	28290436	123292	69315	153291	9.9581	75641932	148.7758
SRR10485043	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	73.35069338657242	24557196	122796	69975	151902	10.7626	67118780	148.7906
SRR10485042	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	73.56886204758469	24785009	124649	73497	154825	9.6004	67559980	148.7855
SRR10485041	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	72.83622920346352	26736530	122134	70212	151581	10.9788	73590178	148.7679
SRR10485040	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	71.04587479043522	23176424	119782	70358	147910	12.2573	65405732	148.6479
SRR10485039	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	71.07657779917714	23982231	121006	69268	149287	11.8904	67644068	148.5425
SRR10485030	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.5424162402212	31834714	127287	74319	161325	8.6508	80236292	148.9563
SRR10485029	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	77.9779835098376	22632875	126030	75015	156289	9.3415	58177990	148.4948
SRR10485028	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.34894413417982	24256658	128261	77794	161334	8.365	61306748	149.0188
SRR10485027	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.42695204984919	32793074	133048	80367	169922	8.3474	82791272	148.8369
SRR10485026	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	74.90770776182917	28119131	125453	71946	157576	9.7799	75246374	148.7293
SRR10485025	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	74.63366913386594	24212490	123812	71310	154664	10.3158	65056160	148.9709
SRR10485024	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	76.96578934448948	23892099	125688	73003	157368	9.4913	62244118	148.7069
SRR10485023	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	76.77608541174945	33266978	132928	81372	169094	8.6625	86856478	148.8079
SRR10485022	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	70.29357704275219	25070503	121368	70875	151099	12.7647	71468040	148.8105
SRR10485021	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	71.31939324574002	22012178	122215	72187	151675	12.6581	61868796	148.9788
SRR10485036	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.09994027244862	30495714	129663	74262	162373	8.0053	77276706	148.7763
SRR10485035	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.37360854950005	32625482	132378	77882	167810	7.7765	82388190	148.944
SRR10485034	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.16862948685781	34238628	132993	79505	168409	7.6919	86690894	148.8066
SRR10485033	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.97434614917253	27283588	129243	77111	162570	8.2146	69290072	148.9308
SRR10485032	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	75.63516371259371	23835071	127136	75621	158001	10.0554	63170096	148.7035
SRR10484999	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	83.68706346558595	34167966	131841	75731	168685	6.5445	81811628	149.7495
SRR10484998	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	74.30721368190312	34209237	126408	71053	159288	10.1281	92300282	148.739
SRR10485016	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.35402366300404	32105996	131197	77864	167163	7.8081	81113620	148.3564
SRR10485017	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	74.13459457308531	31131473	123310	71881	155654	10.4914	84168040	148.7504
SRR10485018	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	75.35434394029276	25573758	126587	75080	159251	10.3684	68029774	148.5449
SRR10485019	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	73.57901503874692	21568912	117907	70393	146608	11.1295	58736196	148.9742
SRR10485020	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	72.177208865001	21378781	119189	70140	147361	12.0379	59361416	148.9493
SRR10485014	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.38055163240124	32204997	131135	79720	166872	8.724	81322252	148.9817
SRR10485013	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	77.94757952508846	23400151	127711	78198	160072	9.0193	60202844	149.1172
SRR10485007	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	83.65206570791948	29468764	129080	72786	163535	6.4228	70659318	149.6515
SRR10485008	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	82.02612982961082	37709287	131631	71832	167427	7.1643	92108064	149.5538
SRR10485009	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.54229285498919	22196524	127426	79712	160463	9.231	56657928	149.1213
SRR10485010	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.24843571038078	30937800	129480	77389	164851	9.2358	79265500	149.002
SRR10485069	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	75.1556252608678	31307306	128970	76670	163796	10.758	83499036	148.8278
SRR10485004	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	82.91594266089791	35401237	131391	73784	167214	6.6022	85557126	149.5594
SRR10485012	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.24452370726384	29229696	127330	76420	161617	8.7095	73939928	148.9335
SRR10485011	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	77.23118612265837	29497680	129821	79538	163911	9.2004	76552340	148.9499
SRR10485006	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	81.25765431203995	37727031	132449	74181	168598	7.3533	93018764	148.9158
SRR10485005	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	82.8619466607595	32618307	129547	73620	163930	6.9836	78861012	149.5675
SRR10485003	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	83.53006749680924	29133571	129648	75163	164432	6.5043	69880766	149.419
SRR10485002	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	82.5226331500737	35559643	131889	74956	168761	6.9996	86348498	149.7427
SRR10485001	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	83.90033225968183	33348053	132149	76196	169167	6.5093	79659698	149.7119
SRR10485000	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.78798169430033	34522838	131166	78218	166643	7.9625	87834332	148.868
SRR10485070	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.7060507811091	28104917	128546	75676	162416	8.0408	71604184	148.8193
SRR10485067	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.21484227910207	24971429	126601	74715	159147	9.1264	64022380	148.8928
SRR10485066	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	81.05239350051691	25859416	126957	76396	160268	7.4135	63956662	148.9954
SRR10485065	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	76.06577801389615	35462386	132715	80389	168938	8.7903	93439562	148.7777
SRR10485064	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.56955787619066	26013039	126586	76423	159729	8.1969	65529114	148.9915
SRR10485063	PRJNA590281	F172	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.3848749003706	27259584	126756	77171	161565	8.709	68837022	148.9289
SRR10485076	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	78.02498438595977	34107734	134986	79780	170606	8.0194	87638632	148.7422
SRR10485077	PRJNA590281	GZ18	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	79.18041007884325	23401345	127751	77925	159883	7.9902	59243910	148.7673
SRR10485078	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	80.25057042665095	29730997	130765	78179	165628	7.7556	74258144	148.6107
SRR10485068	PRJNA590281	GT31	Saccharum spontaneum	Saccharum spontaneum	3	Leaf	Illumina HiSeq 2500	IU		PASS	76.89766747013906	24674456	128148	76281	161489	9.6005	64343612	148.8862
SRR5259012	PRJNA356226	KQB07-24619	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	54.42071740171961	1983264	69976	54044	76598	16.2083	7299762	151.0
SRR5259011	PRJNA356226	KQB07-24739	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	11.63952842679674	1335423	53236	23006	56433	34.7316	22986342	151.0
SRR5259010	PRJNA356226	KQB07-24739	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	11.66192582738154	1341909	53587	22610	56741	34.722	23055408	151.0
SRR5259009	PRJNA356226	QBYN04-26041	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	11.561074428328961	1466806	54361	21776	57745	34.27	25411310	151.0
SRR5259008	PRJNA356226	QBYN04-26041	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	11.56961709401441	1474174	54339	21941	57779	34.3045	25523060	151.0
SRR5259007	PRJNA356226	KQB09-23137	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	16.607729099638703	2753792	72030	34624	79265	33.2805	33213316	151.0
SRR5259025	PRJNA356226	QC02-402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	22.559731798618508	2318072	67846	38126	74373	29.5504	20585096	151.0
SRR5259024	PRJNA356226	QC02-402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	22.57116109877765	2320637	67763	38067	74206	29.5528	20599232	151.0
SRR5259023	PRJNA356226	QN05-803	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	IU	low_mapping_rate(<30%)	FLAG	22.85133907572541	4590914	58378	6677	62623	35.1439	40231874	151.0
SRR5258952	PRJNA356226	QS99-2014	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.4010382286598	2058309	72562	57625	79980	12.0969	6507246	151.0
SRR5258951	PRJNA356226	QA96-1749	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	41.54699718634266	2609038	76614	53531	85225	22.2183	12585540	151.0
SRR5258950	PRJNA356226	QA96-1749	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	41.52176011451121	2615361	76775	53316	85460	22.2372	12624996	151.0
SRR5258949	PRJNA356226	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	30.707389087573556	2194744	71939	47520	79317	26.1607	14311242	151.0
SRR5258948	PRJNA356226	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	30.724214962555074	2204279	71914	47589	79258	26.1912	14366916	151.0
SRR5258947	PRJNA356226	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	65.28683166636007	5980153	92202	62099	107361	11.801	18348898	151.0
SRR5258946	PRJNA356226	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	65.30473772344546	6022143	92591	62077	107767	11.8065	18475064	151.0
SRR5258958	PRJNA356226	QN05-1460	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.20067077728747	3564533	85880	64198	97654	13.28	11297270	151.0
SRR5258957	PRJNA356226	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	40.09928712514525	2488336	73352	50456	81113	22.7076	12432812	151.0
SRR5258956	PRJNA356226	QN05-1743	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	40.024437178803915	2479050	73087	50434	80985	22.7225	12408562	151.0
SRR5258955	PRJNA356226	QN05-1509	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	64.71309761520362	1388072	65187	55295	70503	11.8088	4296850	151.0
SRR5258954	PRJNA356226	QN05-1509	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	64.74249770978659	1384484	64964	55298	70330	11.7516	4283506	151.0
SRR5258953	PRJNA356226	QS99-2014	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.35332343433942	2044579	72185	57592	79547	12.0668	6468236	151.0
SRR5258974	PRJNA356226	KQ08-2850	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	65.16167384855628	6169072	90858	60572	106203	11.2551	18981524	151.0
SRR5258973	PRJNA356226	KQB07-24619	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	26.11984838279902	3187776	77795	44808	86896	28.1062	24477534	151.0
SRR5258972	PRJNA356226	KQB07-24619	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	26.142049329065802	3200689	77767	44947	86852	28.114	24559880	151.0
SRR5258971	PRJNA356226	KQB07-24739	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	22.17846823723047	1594902	64588	40350	69606	29.3915	14407260	151.0
SRR5258970	PRJNA356226	KQB07-24739	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	22.206670666561244	1603734	64702	40304	69753	29.4467	14470854	151.0
SRR5258969	PRJNA356226	QBYN04-26041	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	66.98476043998751	2592262	74197	56118	82503	11.2778	7748512	151.0
SRR5258968	PRJNA356226	QBYN04-26041	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	66.96848271303841	2605005	74283	56257	82426	11.284	7789044	151.0
SRR5258967	PRJNA356226	KQB09-23137	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	12.379700160078617	1997953	67124	27066	72718	34.1559	32326000	151.0
SRR5258966	PRJNA356226	KQB09-23137	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	12.398634043981632	2009660	67102	27360	72813	34.1851	32469122	151.0
SRR5258965	PRJNA356226	KQB09-20620	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	57.98699846047125	3597801	82822	59790	93851	13.834	12424016	151.0
SRR5258964	PRJNA356226	KQB09-20620	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	58.01273645004481	3609817	82671	59744	93772	13.8103	12461102	151.0
SRR5258963	PRJNA356226	QA02-1009	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	56.483190383561656	6034498	93604	62418	109033	14.537	21406922	151.0
SRR5258962	PRJNA356226	QA02-1009	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	56.48834033123923	6012158	93581	62204	109067	14.5303	21323926	151.0
SRR5258961	PRJNA356226	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.81938179282412	1040568	55954	48616	59431	11.9378	3267438	151.0
SRR5258960	PRJNA356226	KQB09-20432	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.93162739471716	1041381	56135	48705	59617	11.9181	3264216	151.0
SRR5258959	PRJNA356226	QN05-1460	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	63.200648288617465	3585235	86109	64424	98093	13.2234	11363924	151.0
SRR5258990	PRJNA356226	QA96-1749	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	50.73247424307675	3005165	76419	53790	85569	18.0438	11866300	151.0
SRR5258989	PRJNA356226	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	14.702379414060331	1951307	62073	28143	67156	33.4431	26577650	151.0
SRR5258988	PRJNA356226	Q241	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	14.744320349252153	1961563	62043	28086	67147	33.4472	26643630	151.0
SRR5258987	PRJNA356226	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	13.82553151639313	1253409	54766	26905	58075	33.2198	18156250	151.0
SRR5258986	PRJNA356226	Q200	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR	low_mapping_rate(<30%)	FLAG	13.81978796954479	1256664	54975	27078	58405	33.2346	18212866	151.0
SRR5258985	PRJNA356226	QC02-402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	61.53304087759987	2961888	77881	58113	87202	13.635	9639970	151.0
SRR5258984	PRJNA356226	QC02-402	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	61.556967962712896	2947568	77865	58024	87157	13.6281	9589272	151.0
SRR5258983	PRJNA356226	QN05-803	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	61.107526361918616	2325904	75179	59390	83514	12.4822	7629394	151.0
SRR5258982	PRJNA356226	QN05-803	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	61.13745155844615	2334072	75496	59705	83807	12.5073	7654088	151.0
SRR5258981	PRJNA356226	KQB07-23863	Saccharum hybrid cultivar	Saccharum hybrid cultivar (non-R570)	1	Stem Internode	Illumina HiSeq 4000	ISR		PASS	53.77353431729678	1163242	63695	55283	68739	16.9073	4336752	151.0
