run	experiment	bioproject	biosample	organism	instrument	qc_pass	qc_flags	status	layout	cutadapt_reads_processed	cutadapt_reads_with_adapters	cutadapt_bp_processed	cutadapt_bp_quality_trimmed	cutadapt_bp_written	cutadapt_pct_reads_with_adapters	cutadapt_pct_bp_removed	cutadapt_version	detected_layout	n_fastq_files	fastqc_raw_per_base_sequence_quality	fastqc_raw_per_sequence_quality_scores	fastqc_raw_per_base_sequence_content	fastqc_raw_per_sequence_gc_content	fastqc_raw_per_base_n_content	fastqc_raw_sequence_duplication_levels	fastqc_raw_overrepresented_sequences	fastqc_raw_adapter_content	fastqc_raw_n_fail	fastqc_raw_poor_quality_reads	reads_raw	fastqc_raw_percent_gc	fastqc_raw_avg_read_length	fastqc_raw_percent_duplicates	read_length_raw	fastqc_trimmed_per_base_sequence_quality	fastqc_trimmed_per_sequence_quality_scores	fastqc_trimmed_per_base_sequence_content	fastqc_trimmed_per_sequence_gc_content	fastqc_trimmed_per_base_n_content	fastqc_trimmed_sequence_duplication_levels	fastqc_trimmed_overrepresented_sequences	fastqc_trimmed_adapter_content	fastqc_trimmed_n_fail	fastqc_trimmed_poor_quality_reads	reads_trimmed	fastqc_trimmed_percent_gc	fastqc_trimmed_avg_read_length	fastqc_trimmed_percent_duplicates	reads_retained_pct	salmon_version	salmon_library_types	frag_length_mean	frag_length_sd	num_processed	num_mapped	percent_mapped	num_decoy_fragments	num_dovetail_fragments	num_valid_targets	quant_errors	pct_decoy	salmon_expected_format	compatible_fragment_ratio	strand_mapping_bias	num_compatible_fragments	num_assigned_fragments	num_concordant_mappings	num_inconsistent_or_orphan	lib_ISF	lib_ISR	lib_IU	lib_MSF	lib_MSR	lib_MU	lib_OSF	lib_OSR	lib_OU	lib_SF	lib_SR	lib_U	genes_total	genes_detected_gt0	genes_frac_gt0	genes_detected_ge0p5	genes_frac_ge0p5	genes_detected_ge1	genes_frac_ge1	tx_total	tx_detected_gt0	tx_frac_gt0	tx_detected_ge0p5	tx_frac_ge0p5	tx_detected_ge1	tx_frac_ge1	pipeline_version	nextflow_version	fq_lint_raw_pass	fq_lint_trimmed_pass	sra_library_layout	sra_library_selection	sra_library_source	tissue_ontology
SRR8182129	SRX5002093	PRJNA504395	SAMN10390928	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	40793280.0	14221107.0	6118992000.0	20592072.0	6077936001.0	34.8614	0.671	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	40793280	55.0	150.0	43.9233	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	40788536	55.0	148.7184	43.9234	99.9884	1.10.3	IU	271.57387105597996	56.6024939535315	20394268	16860144	82.67099363409366	1948224	69021	294803		9.5528	IU	1.0	0.5000086824782489	16860144	16860144	16469952	465258	8235119	8234833	0	0	0	0	0	0	0	219416	245842	0	190973	110179	0.576935	74588	0.390568	60955	0.319181	294803	134036	0.454663	87550	0.296978	69239	0.234865	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	size fractionation	TRANSCRIPTOMIC	PO:0025034
SRR8182130	SRX5002092	PRJNA504395	SAMN10390928	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	45381678.0	15683690.0	6807251700.0	19616659.0	6764956921.0	34.5595	0.6213	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	45381678	54.0	150.0	43.1401	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	45376574	54.0	148.7942	43.1393	99.9888	1.10.3	IU	280.45154883771954	58.21539676210396	22688287	18802267	82.8721313336701	2057054	60109	294803		9.0666	IU	1.0	0.5002885315124128	18802267	18802267	18358480	522228	9184537	9173943	0	0	0	0	0	0	0	243006	279222	0	190973	112979	0.591597	75720	0.396496	61843	0.323831	294803	139179	0.472108	89555	0.303779	70569	0.239377	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	size fractionation	TRANSCRIPTOMIC	PO:0025034
SRR8182131	SRX5002091	PRJNA504395	SAMN10390928	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	42041172.0	13010049.0	6306175800.0	6574092.0	6274742454.0	30.946	0.4985	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	42041172	54.0	150.0	47.6385	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	42039578	54.0	149.0816	47.638	99.9962	1.10.3	IU	299.58057761926597	89.39038081904859	21019789	16912426	80.45954219616573	2206537	47084	294803		10.4974	IU	1.0	0.5002207793804352	16912426	16912426	14885901	2202245	7446237	7439664	0	0	0	0	0	0	0	1091482	1110763	0	190973	99825	0.522718	67585	0.353898	55353	0.289847	294803	121631	0.412584	80468	0.272955	64286	0.218064	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	size fractionation	TRANSCRIPTOMIC	PO:0025034
SRR8182132	SRX5002090	PRJNA504395	SAMN10390928	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	49063262.0	14041835.0	7359489300.0	5293286.0	7332741917.0	28.6199	0.3634	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	49063262	56.0	150.0	47.7618	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	49061368	56.0	149.3221	47.7621	99.9961	1.10.3	IU	232.3546728657109	45.00798878032761	24530684	20357716	82.9887825386361	2034294	72571	294803		8.2929	IU	1.0	0.49823131067862103	20357716	20357716	20091714	365087	10010321	10081393	0	0	0	0	0	0	0	165798	199289	0	190973	111726	0.585036	75482	0.39525	61741	0.323297	294803	135672	0.460212	89101	0.302239	70682	0.23976	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	size fractionation	TRANSCRIPTOMIC	PO:0025034
SRR8182133	SRX5002089	PRJNA504395	SAMN10390928	Saccharum officinarum	Illumina HiSeq 2000	PASS		ok	direct	44097448.0	15248607.0	6614617200.0	19355747.0	6573206770.0	34.5793	0.626	5.2	PAIRED	2	pass	pass	warn	fail	pass	warn	pass	pass	1	0.0	44097448	55.0	150.0	43.7317	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	44092374	55.0	148.7876	43.7327	99.9885	1.10.3	IU	263.63788582270325	51.32659421988573	22046187	18173202	82.43240429739619	2023486	76599	294803		9.1784	IU	1.0	0.5002054438340635	18173202	18173202	17776148	483265	8891726	8884422	0	0	0	0	0	0	0	227112	256153	0	190973	111863	0.585753	75306	0.394328	61578	0.322443	294803	136674	0.463611	88978	0.301822	70400	0.238804	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	size fractionation	TRANSCRIPTOMIC	PO:0025034
SRR8269475	SRX5086328	PRJNA507678	SAMN10502128	Saccharum hybrid cultivar GT11	Illumina HiSeq 4000	PASS		ok	direct	52742850.0	17428990.0	7895425572.0	108853110.0	7761487060.0	33.0452	1.6964	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	52742850	56.0	149.2228	15.7033	89-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	52565670	56.0	147.4609	16.7111	99.6641	1.10.3	IU	317.04215429836336	109.23651191266997	26282835	21062905	80.13939516037749	2315681	273216	294803		8.8106	IU	1.0	0.5001431916734862	21062905	21062905	18283186	2939853	9144211	9138975	0	0	0	0	0	0	0	1434026	1505827	0	190973	119911	0.627895	85314	0.446733	70138	0.367267	294803	146941	0.498438	100570	0.341143	79642	0.270153	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269476	SRX5086327	PRJNA507678	SAMN10502129	Saccharum hybrid cultivar GT11	Illumina HiSeq 4000	PASS		ok	direct	55572596.0	16174295.0	8329888478.0	107139749.0	8198314845.0	29.1048	1.5795	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	55572596	54.0	149.4151	16.4469	89-151	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	55392408	54.0	147.8255	17.3817	99.6758	1.10.3	IU	315.32460685196816	107.65874369938263	27696204	21990920	79.40048390746978	2612416	160284	294803		9.4324	IU	1.0	0.4994629619109219	21990920	21990920	19556341	2626413	9767668	9788673	0	0	0	0	0	0	0	1288690	1337723	0	190973	121319	0.635268	88080	0.461217	73245	0.383536	294803	150499	0.510507	105450	0.357696	84603	0.286981	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269477	SRX5086326	PRJNA507678	SAMN10502124	Saccharum hybrid cultivar CP72-2086	Illumina HiSeq 4000	PASS		ok	direct	58260658.0	20976287.0	8727147372.0	118522185.0	8579789746.0	36.0042	1.6885	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	58260658	54.0	149.3192	17.7559	88-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	58033684	54.0	147.6313	18.8809	99.6104	1.10.3	IU	345.71041224421526	119.46272402396411	29016842	23354778	80.48697373752802	2540250	262666	294803		8.7544	IU	1.0	0.5012804798147399	23354778	23354778	20215469	3371849	10133620	10081849	0	0	0	0	0	0	0	1683357	1688492	0	190973	121297	0.635153	87312	0.457196	72344	0.378818	294803	150965	0.512088	104435	0.354254	83266	0.282446	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269478	SRX5086325	PRJNA507678	SAMN10502125	Saccharum hybrid cultivar GT11	Illumina HiSeq 4000	PASS		ok	direct	56597128.0	20679751.0	8477245018.0	118124801.0	8330908712.0	36.5385	1.7262	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	56597128	55.0	149.307	16.8515	90-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	56382190	55.0	147.5618	18.0385	99.6202	1.10.3	IU	338.03045246545827	117.94144609436522	28191095	23229775	82.40110928646085	2259658	269073	294803		8.0155	IU	1.0	0.5006154872633931	23229775	23229775	19864749	3606946	9944601	9920148	0	0	0	0	0	0	0	1780919	1826027	0	190973	118589	0.620973	84143	0.440602	69086	0.361758	294803	146599	0.497278	99817	0.338589	78797	0.267287	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269479	SRX5086324	PRJNA507678	SAMN10502126	Saccharum hybrid cultivar GT11	Illumina HiSeq 4000	PASS		ok	direct	81543208.0	27056940.0	12217163840.0	153255942.0	12025072160.0	33.1811	1.5723	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	81543208	55.0	149.3493	17.0614	88-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	81299674	55.0	147.7444	17.9965	99.7013	1.10.3	IU	319.08193754959177	114.0664933967021	40649837	33335006	82.00526363734251	3355276	397199	294803		8.2541	IU	1.0	0.4995599726750711	33335006	33335006	28842527	4775405	14408572	14433955	0	0	0	0	0	0	0	2352473	2422932	0	190973	125604	0.657706	84880	0.444461	69059	0.361617	294803	157713	0.534978	100214	0.339935	77995	0.264567	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269480	SRX5086323	PRJNA507678	SAMN10502127	Saccharum hybrid cultivar GT11	Illumina HiSeq 4000	PASS		ok	direct	50946420.0	16899347.0	7638782254.0	99104105.0	7515194842.0	33.1708	1.6179	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	50946420	55.0	149.4598	18.1225	88-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	50780198	55.0	147.8087	19.3609	99.6737	1.10.3	IU	321.2984872568729	109.50334818347866	25390099	20722058	81.61471918640412	2208971	228596	294803		8.7001	IU	1.0	0.5006636603084788	20722058	20722058	18253314	2604395	9138771	9114543	0	0	0	0	0	0	0	1309906	1294489	0	190973	118121	0.618522	85205	0.446163	70325	0.368246	294803	145077	0.492115	100717	0.341642	80056	0.271558	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269481	SRX5086322	PRJNA507678	SAMN10502120	Saccharum hybrid cultivar CP72-2086	Illumina HiSeq 4000	PASS		ok	direct	50097002.0	16622492.0	7509482168.0	100852595.0	7384886739.0	33.1806	1.6592	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	50097002	55.0	149.422	17.1971	90-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	49940862	55.0	147.6983	18.2242	99.6883	1.10.3	IU	326.18564132033094	111.88704224041261	24970431	19915843	79.75770622461422	2401263	235383	294803		9.6164	IU	1.0	0.500873787455405	19915843	19915843	17515129	2582379	8772869	8742260	0	0	0	0	0	0	0	1282388	1299991	0	190973	117566	0.615616	84378	0.441832	69391	0.363355	294803	144717	0.490894	99849	0.338697	79082	0.268254	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269482	SRX5086321	PRJNA507678	SAMN10502121	Saccharum hybrid cultivar CP72-2086	Illumina HiSeq 4000	PASS		ok	direct	68448772.0	22746456.0	10265421834.0	135269912.0	10097585198.0	33.2314	1.635	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	68448772	56.0	149.4943	15.615	88-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	68230704	55.5	147.8121	16.4001	99.6814	1.10.3	IU	320.71666127855536	111.48302396385866	34115352	28407912	83.27017115344435	2503329	321149	294803		7.3378	IU	1.0	0.49997678810663665	28407912	28407912	24340970	4310842	12169920	12171050	0	0	0	0	0	0	0	2094278	2216564	0	190973	122327	0.640546	84858	0.444346	69569	0.364287	294803	152387	0.516911	100559	0.341106	79125	0.2684	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269483	SRX5086320	PRJNA507678	SAMN10502122	Saccharum hybrid cultivar CP72-2086	Illumina HiSeq 4000	PASS		ok	direct	60344186.0	22375827.0	9029005596.0	119084387.0	8879824550.0	37.0803	1.6522	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	60344186	56.0	149.1525	16.2237	90-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	60138568	56.0	147.4921	17.4649	99.6593	1.10.3	IU	319.62946630185223	111.6532081548501	30069284	24183522	80.4259988365536	2895206	293587	294803		9.6285	IU	1.0	0.49910251976145326	24183522	24183522	21109657	3264716	10535883	10573774	0	0	0	0	0	0	0	1601835	1662881	0	190973	123490	0.646636	87220	0.456714	71771	0.375818	294803	152719	0.518037	102928	0.349142	81296	0.275764	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR8269484	SRX5086319	PRJNA507678	SAMN10502123	Saccharum hybrid cultivar CP72-2086	Illumina HiSeq 4000	PASS		ok	direct	82107540.0	29865315.0	12319673074.0	159598765.0	12119501951.0	36.3734	1.6248	5.2	PAIRED	2	pass	pass	warn	fail	pass	pass	pass	pass	1	0.0	82107540	55.0	149.5636	18.2041	89-151	pass	pass	fail	fail	pass	pass	pass	pass	2	0.0	81838828	55.0	147.9348	19.576	99.6727	1.10.3	IU	324.08964974427465	110.34116020147691	40919414	32508469	79.44509909159501	4067922	379193	294803		9.9413	IU	1.0	0.5003256187080246	32508469	32508469	28479629	4275039	14249088	14230541	0	0	0	0	0	0	0	2156141	2118898	0	190973	123656	0.647505	86656	0.45376	71717	0.375535	294803	155265	0.526674	103417	0.3508	81788	0.277433	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	RANDOM	TRANSCRIPTOMIC	PO:0009047
SRR849062	SRX276682	PRJNA198012	SAMN02138518	Saccharum officinarum	Illumina Genome Analyzer IIx	PASS		ok	direct	610232490.0	188840371.0	43936739280.0	6253494593.0	37016382848.0	30.9456	15.7507	5.2	PAIRED	2	fail	pass	fail	fail	pass	fail	fail	pass	5	0.0	610232490	50.0	72.0	66.952	72.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	523988586	49.0	68.241	71.1987	85.867	1.10.3	IU	155.17701480034114	41.37311080514966	261994293	216010422	82.44852188440609	15071449	1038201	294803		5.7526	IU	1.0	0.501736846172014	216010422	216010422	196471343	21123261	98576912	97894431	0	0	0	0	0	0	0	7012097	14111164	0	190973	151283	0.79217	88208	0.461887	70375	0.368508	294803	200990	0.681777	105779	0.358812	80237	0.272172	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	cDNA	TRANSCRIPTOMIC	
SRR8771429	SRX5561569	PRJNA528576	SAMN11231258	Saccharum hybrid cultivar	Illumina HiSeq 2000	PASS		ok	direct	87058838.0	28122036.0	12649574132.0	0.0	12578697722.0	32.3023	0.5603	5.2	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	87058838	56.0	145.6066	53.0538	40-150	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	87054944	56.0	144.3224	53.054	99.9955	1.10.3	IU	249.4309086704254	118.4974710016938	43527472	36668523	84.24225280071398	2466149	543771	294803		5.6657	IU	1.0	0.500665860126169	36668523	36668523	35436121	1423540	17741656	17694465	0	0	0	0	0	0	0	626301	797239	0	190973	127578	0.668042	85875	0.449671	70204	0.367612	294803	161156	0.546657	101252	0.343456	78970	0.267874	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009047
SRR8771430	SRX5561568	PRJNA528576	SAMN11231259	Saccharum hybrid cultivar	Illumina HiSeq 2000	PASS		ok	direct	106027108.0	34004401.0	15328827873.0	0.0	15246998818.0	32.0714	0.5338	5.2	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	106027108	55.0	144.8675	56.94	40-150	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	106022514	55.0	143.6283	56.9389	99.9957	1.10.3	IU	259.21021187723755	124.53419512053377	53011257	43134766	81.36906846030834	3377432	693604	294803		6.3712	IU	1.0	0.5022986737852069	43134766	43134766	41344057	2068482	20767065	20576992	0	0	0	0	0	0	0	914417	1154065	0	190973	124978	0.654428	82051	0.429647	66849	0.350044	294803	158328	0.537064	97416	0.330444	75520	0.256171	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009047
SRR8771431	SRX5561567	PRJNA528576	SAMN11231260	Saccharum hybrid cultivar	Illumina HiSeq 2000	PASS		ok	direct	104762686.0	32787201.0	15314258284.0	0.0	15241526917.0	31.2966	0.4749	5.2	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	104762686	56.0	146.4939	54.8101	40-150	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	104758284	56.0	145.3124	54.8089	99.9958	1.10.3	IU	251.97882606347503	108.80784661042263	52379142	43024739	82.14097703242255	3137106	605680	294803		5.9892	IU	1.0	0.5013528607598813	43024739	43024739	41276236	1956467	20693959	20582277	0	0	0	0	0	0	0	886519	1069948	0	190973	132946	0.696151	88065	0.461138	71045	0.372016	294803	168701	0.57225	102646	0.348185	78693	0.266934	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009047
SRR8771432	SRX5561566	PRJNA528576	SAMN11231261	Saccharum hybrid cultivar	Illumina HiSeq 2000	PASS		ok	direct	92030208.0	29684991.0	13264756542.0	0.0	13187373324.0	32.2557	0.5834	5.2	PAIRED	2	pass	pass	warn	fail	pass	fail	pass	pass	2	0.0	92030208	56.0	144.4278	58.7149	40-150	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	92026414	56.0	143.1347	58.7161	99.9959	1.10.3	IU	248.57881785515326	118.74802067042972	46013207	34293957	74.53068202787951	3504447	526685	294803		7.6162	IU	1.0	0.5021401136335168	34293957	34293957	33051516	1392999	16596492	16455024	0	0	0	0	0	0	0	632016	760983	0	190973	124890	0.653967	81453	0.426516	64657	0.338566	294803	153600	0.521026	93330	0.316584	70870	0.240398	v3.23.0-g13328f7	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009047
SRR8910750	SRX5695819	PRJNA533093	SAMN11435862	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	74698066.0	21514343.0	11204709900.0	96496031.0	11037882537.0	28.8017	1.4889	4.9	PAIRED	2	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	74698066	57.0	150.0	44.0842	150.0	pass	pass	fail	fail	pass	warn	pass	pass	2	0.0	74540786	57.0	147.779	44.1533	99.7894	1.10.3	IU	257.2419019027031	56.849180920007875	37270393	30829504	82.71848381099711	2387849	415708	294803		6.4068	IU	1.0	0.4997269502311916	30829504	30829504	29450675	1510847	14717296	14733379	0	0	0	0	0	0	0	637461	873386	0	190973	136960	0.717169	91246	0.477795	73309	0.383871	294803	171067	0.580276	104910	0.355865	80602	0.27341	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910751	SRX5695818	PRJNA533093	SAMN11435861	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	59283820.0	17095875.0	8892573000.0	86173035.0	8740744228.0	28.8373	1.7074	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	59283820	57.5	150.0	47.1969	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	59127260	58.0	147.4973	47.2764	99.7359	1.10.3	IU	254.46782701867633	56.58455824583176	29563630	23570556	79.72822011370052	2242428	346054	294803		7.5851	IU	1.0	0.49921659044593963	23570556	23570556	22481855	1183609	11223315	11258540	0	0	0	0	0	0	0	523805	659804	0	190973	125280	0.656009	80074	0.419295	63320	0.331565	294803	152912	0.518692	91115	0.309071	69341	0.235211	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910752	SRX5695817	PRJNA533093	SAMN11435860	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	77438002.0	22495682.0	11615700300.0	96359153.0	11441660504.0	29.0499	1.4983	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	77438002	57.0	150.0	47.9227	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	77286378	57.0	147.754	47.9901	99.8042	1.10.3	IU	254.30301316878237	56.63382520680562	38643189	31466807	81.42911549044257	2752713	419077	294803		7.1234	IU	1.0	0.4992259774180181	31466807	31466807	30127028	1463127	15040195	15086833	0	0	0	0	0	0	0	639251	823876	0	190973	129371	0.677431	81712	0.427872	65192	0.341368	294803	161628	0.548258	94313	0.319919	71842	0.243695	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910753	SRX5695816	PRJNA533093	SAMN11435859	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	78527168.0	22246239.0	11779075200.0	86978786.0	11626254101.0	28.3294	1.2974	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	78527168	58.0	150.0	51.5068	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	78411862	58.0	148.0251	51.5313	99.8532	1.10.3	IU	267.0723068839962	58.037714288957794	39205931	32464977	82.80629020134734	2480679	430664	294803		6.3273	IU	1.0	0.5001151194169617	32464977	32464977	31067739	1518684	15537446	15530293	0	0	0	0	0	0	0	625977	892707	0	190973	127678	0.668566	82078	0.429789	65618	0.343598	294803	159475	0.540954	96125	0.326065	73678	0.249923	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910754	SRX5695815	PRJNA533093	SAMN11435858	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	79070634.0	22299153.0	11860595100.0	88433604.0	11703781729.0	28.2016	1.3221	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	79070634	58.0	150.0	52.2814	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	78951104	58.0	147.9954	52.3091	99.8488	1.10.3	IU	265.532176688192	59.12046496633078	39475552	33057114	83.74072641213478	2329781	445528	294803		5.9018	IU	1.0	0.500013797623142	33057114	33057114	31744598	1427814	15872737	15871861	0	0	0	0	0	0	0	596726	831088	0	190973	128601	0.673399	82693	0.433009	66004	0.34562	294803	159408	0.540727	96326	0.326747	73774	0.250248	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910755	SRX5695814	PRJNA533093	SAMN11435857	Saccharum hybrid cultivar ROC22	Illumina HiSeq 2500	PASS		ok	direct	72080736.0	20002849.0	10812110400.0	81196823.0	10669901524.0	27.7506	1.3153	4.9	PAIRED	2	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	72080736	59.0	150.0	51.157	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	71969100	59.0	148.0146	51.1863	99.8451	1.10.3	IU	271.9963591025587	59.53141735031622	35984550	30071991	83.56917343693335	2008670	421207	294803		5.582	IU	1.0	0.5003899261370082	30071991	30071991	28702872	1488641	14362628	14340244	0	0	0	0	0	0	0	611283	877358	0	190973	127881	0.669629	83729	0.438434	67395	0.352903	294803	158304	0.536982	97959	0.332286	75309	0.255455	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0025034
SRR8910756	SRX5695813	PRJNA533093	SAMN11435856	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	62607300.0	18085322.0	9391095000.0	125521715.0	9189878670.0	28.8869	2.1426	4.9	PAIRED	2	pass	pass	warn	warn	pass	fail	pass	pass	1	0.0	62607300	59.0	150.0	56.086	150.0	pass	pass	fail	warn	pass	fail	pass	pass	2	0.0	62300860	59.0	147.0051	56.1059	99.5105	1.10.3	IU	294.4518465047566	67.2022789785907	31150430	22431707	72.01090643050513	2115836	260753	294803		6.7923	IU	1.0	0.5004638432590657	22431707	22431707	21555773	1044703	10787885	10767888	0	0	0	0	0	0	0	473718	570985	0	190973	106423	0.557267	65186	0.341336	51571	0.270043	294803	123883	0.420223	73081	0.247898	56496	0.19164	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009005
SRR8910757	SRX5695812	PRJNA533093	SAMN11435855	Saccharum officinarum	Illumina HiSeq 2500	PASS		ok	direct	63979056.0	19029205.0	9596858400.0	99100366.0	9406691949.0	29.7429	1.9815	4.9	PAIRED	2	pass	pass	warn	fail	pass	fail	pass	pass	2	0.0	63979056	59.0	150.0	57.0682	150.0	pass	pass	fail	fail	pass	fail	pass	pass	3	0.0	63779682	59.0	147.1317	57.0944	99.6884	1.10.3	IU	266.66551803244954	59.02973974252872	31889841	23733711	74.4240493390983	2391623	275182	294803		7.4996	IU	1.0	0.4992795854142018	23733711	23733711	23034653	878279	11500732	11533921	0	0	0	0	0	0	0	426964	451315	0	190973	107739	0.564158	63447	0.33223	49965	0.261634	294803	125369	0.425264	70873	0.240408	54552	0.185046	v3.22.2-g3816d48	25.10.2	True	True	PAIRED	PCR	TRANSCRIPTOMIC	PO:0009005
